frame,orbit_type,horizon_days,baseline_horizon_days,q_11,q_12,q_13,q_21,q_22,q_23,q_31,q_32,q_33
ric,GEO,1.0,1.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10
ric,GEO,3.0,1.0,0.9722957859421946,-13.306487049935043,-0.43625100825387964,-13.306487049935043,429.42092524896725,1.6697116894437325,-0.43625100825387964,1.6697116894437323,37.18014145055835
ric,GEO,7.0,1.0,5.666155671901176,-72.39197520536248,-1.4179578451092518,-72.39197520536248,3678.3193868300777,-16.03958706270152,-1.417957845109252,-16.03958706270152,131.77261228895838
ric,LEO,1.0,1.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10
ric,LEO,3.0,1.0,1.8187295248167223,-31.997134961743964,-0.006380005871083991,-31.997134961743964,699.6644970404617,0.17682238198141786,-0.006380005871083991,0.17682238198141784,0.011525082558138158
ric,LEO,7.0,1.0,155.36693773278256,-925.7087146075334,0.10690552156016281,-925.7087146075335,8672.988158018377,-0.20428353674627384,0.10690552156016282,-0.2042835367462738,0.05191288157065438
ric,MEO,1.0,1.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10
ric,MEO,3.0,1.0,0.033378893673560776,-0.16917796045184483,-0.005564257169268594,-0.1691779604518448,61.31344342772244,-0.0074340641433672805,-0.005564257169268594,-0.0074340641433672805,0.0013152479241529626
ric,MEO,7.0,1.0,0.21862384948729982,2.2728920829596118,-0.03042639937286384,2.2728920829596118,480.1510471011299,-0.1355385113558165,-0.030426399372863844,-0.1355385113558165,0.029188445048636172
